ticket_id,cliente_id,data_abertura,canal,categoria,prioridade,tempo_resposta_horas,tempo_resolucao_horas,satisfacao_cliente
TCK-02580,CLI-103,2026-04-27,telefone,bug,baixa,"9,62",20.70152782704855,5.0
TCK-02581,CLI-070,2026-04-27,telefone,cobranca,alta,"3,25",8.256887455242738,
TCK-02582,CLI-084,2026-04-27,chat,duvida_de_uso,media,"3,26",8.174919440004604,4.0
TCK-02583,CLI-053,2026-04-27,chat,duvida_de_uso,media,"2,80",9.356090106694158,
TCK-02584,CLI-119,2026-04-27,email,duvida_de_uso,alta,"2,09",6.30335791179353,5.0
TCK-02585,CLI-064,2026-04-27,chat,duvida_de_uso,alta,"3,67",10.154010217214887,3.0
TCK-02586,CLI-100,2026-04-27,email,cobranca,media,,8.84225548494005,5.0
TCK-02587,CLI-067,2026-04-27,email,duvida_de_uso,alta,"4,49",13.128980404909711,4.0
TCK-02588,CLI-058,2026-04-27,telefone,elogio,baixa,"5,76",12.890548386105078,4.0
TCK-02589,CLI-175,2026-04-27,telefone,bug,media,"3,53",10.984373864642654,4.0
TCK-02590,CLI-063,2026-04-27,chat,duvida_de_uso,media,"1,12",3.9605494700591337,3.0
TCK-02591,CLI-013,2026-04-27,email,bug,critica,"5,44",11.654680501189583,4.0
TCK-02592,CLI-069,2026-04-27,chat,cobranca,critica,"3,90",12.010157253282994,5.0
TCK-02593,CLI-096,2026-04-27,email,duvida_de_uso,alta,"6,52",13.800275595835286,
TCK-02594,CLI-018,2026-04-27,telefone,duvida_de_uso,critica,"6,62",12.563435745319975,5.0
TCK-02595,CLI-056,2026-04-28,telefone,cobranca,baixa,"4,95",10.35899082411528,4.0
TCK-02596,CLI-030,2026-04-28,email,duvida_de_uso,alta,"0,79",5.706740298605355,4.0
TCK-02597,CLI-091,2026-04-28,email,bug,baixa,"14,60",30.424627546202938,3.0
TCK-02598,CLI-131,2026-04-28,email,duvida_de_uso,baixa,"6,46",13.492908300630951,4.0
TCK-02599,CLI-175,2026-04-28,email,bug,media,"2,82",7.133161620972941,5.0
TCK-02600,CLI-071,2026-04-28,email,cobranca,alta,"7,14",16.869491528804883,4.0
TCK-02601,CLI-156,2026-04-28,email,cobranca,alta,"1,40",7.500713215446173,5.0
TCK-02602,CLI-039,2026-04-28,email,cobranca,alta,"5,86",13.452379403397824,4.0
TCK-02603,CLI-141,2026-04-28,email,cobranca,media,"3,06",9.344725614147748,4.0
TCK-02604,CLI-102,2026-04-28,email,cobranca,critica,"1,48",6.970951752842788,4.0
TCK-02605,CLI-137,2026-04-28,chat,duvida_de_uso,alta,,7.801598809323521,5.0
TCK-02606,CLI-136,2026-04-28,email,bug,alta,"5,23",10.676771287168716,4.0
TCK-02607,CLI-096,2026-04-28,telefone,duvida_de_uso,baixa,"5,68",12.22947119753972,4.0
TCK-02608,CLI-047,2026-04-28,email,elogio,media,"1,76",5.408073079275807,5.0
TCK-02609,CLI-095,2026-04-28,email,elogio,alta,"3,10",9.816855927645863,5.0
TCK-02610,CLI-149,2026-04-29,email,cobranca,critica,"4,86",11.370124154394095,4.0
TCK-02611,CLI-175,2026-04-29,chat,bug,baixa,"1,50",6.165149522356541,4.0
TCK-02612,CLI-167,2026-04-29,email,bug,media,"13,01",26.606349058954684,3.0
TCK-02613,CLI-033,2026-04-29,chat,cobranca,media,"3,17",8.700116829153204,
TCK-02614,CLI-108,2026-04-29,email,bug,baixa,,9.525760571397193,4.0
TCK-02615,CLI-019,2026-04-29,telefone,duvida_de_uso,alta,"7,90",18.763191975977318,
TCK-02616,CLI-121,2026-04-29,email,duvida_de_uso,baixa,"5,60",11.617176928988684,5.0
TCK-02617,CLI-179,2026-04-29,email,bug,media,"4,89",11.583503433195268,4.0
TCK-02618,CLI-010,2026-04-29,telefone,cobranca,alta,"5,35",10.801164832695404,5.0
TCK-02619,CLI-119,2026-04-30,email,elogio,media,"6,58",15.182249682609582,
TCK-02620,CLI-171,2026-04-30,email,cobranca,baixa,"2,31",6.859553779171488,4.0
TCK-02621,CLI-153,2026-04-30,telefone,duvida_de_uso,media,,5.662445847926728,5.0
TCK-02622,CLI-071,2026-04-30,email,duvida_de_uso,media,"8,35",18.028377074823272,4.0
TCK-02623,CLI-019,2026-04-30,email,elogio,critica,"4,06",9.64018483266297,4.0
TCK-02624,CLI-167,2026-04-30,email,duvida_de_uso,alta,"2,68",7.455436802181443,5.0
TCK-02625,CLI-166,2026-04-30,email,duvida_de_uso,critica,"1,86",8.932874185689485,5.0
TCK-02626,CLI-105,2026-04-30,telefone,cobranca,baixa,"1,65",3.6164667320239916,5.0
TCK-02627,CLI-177,2026-04-30,chat,bug,alta,"2,63",6.798828915569558,5.0
TCK-02628,CLI-001,2026-04-30,chat,bug,media,"2,26",7.128839857384005,4.0
TCK-02629,CLI-111,2026-04-30,email,cobranca,alta,"7,97",16.390599759166836,4.0
TCK-02630,CLI-007,2026-04-30,chat,duvida_de_uso,media,"3,47",9.98081773545715,4.0
TCK-02631,CLI-169,2026-04-30,chat,bug,baixa,"3,90",9.934749518071841,4.0
TCK-02632,CLI-123,2026-04-30,email,bug,baixa,"7,69",17.225774890905427,
TCK-02633,CLI-165,2026-04-30,telefone,elogio,alta,"4,56",11.387553125338185,4.0
TCK-02634,CLI-102,2026-04-30,chat,duvida_de_uso,alta,"6,29",14.168763159996221,3.0
TCK-02635,CLI-015,2026-04-30,chat,duvida_de_uso,baixa,"1,32",3.4466326536151084,
TCK-02636,CLI-005,2026-04-30,email,bug,media,,16.911168518158206,4.0
TCK-02637,CLI-061,2026-04-30,email,elogio,alta,"0,58",1.396730289191371,5.0
TCK-02638,CLI-134,2026-05-01,chat,cobranca,media,"0,37",2.655116273063234,4.0
TCK-02639,CLI-028,2026-05-01,chat,duvida_de_uso,media,"0,82",5.211699379971445,5.0
TCK-02640,CLI-154,2026-05-01,email,bug,alta,"3,55",11.172766851186122,
TCK-02641,CLI-044,2026-05-01,email,cobranca,media,"0,51",7.437354132207411,4.0
TCK-02642,CLI-090,2026-05-01,telefone,cobranca,alta,"3,46",8.58334690935112,4.0
TCK-02643,CLI-037,2026-05-01,email,cobranca,alta,"2,81",6.75711800413022,5.0
TCK-02644,CLI-084,2026-05-01,email,elogio,alta,"13,77",28.563031154278324,2.0
TCK-02645,CLI-082,2026-05-01,chat,duvida_de_uso,baixa,"0,63",6.936680208513726,3.0
TCK-02646,CLI-001,2026-05-01,email,bug,critica,"4,25",12.943072214885834,3.0
TCK-02647,CLI-103,2026-05-01,email,duvida_de_uso,baixa,"5,69",11.687600713319398,4.0
TCK-02648,CLI-142,2026-05-01,email,cobranca,alta,"10,02",20.819091835653783,2.0
TCK-02649,CLI-169,2026-05-01,telefone,bug,alta,"6,40",15.79036984912097,4.0
TCK-02650,CLI-060,2026-05-01,email,bug,alta,"8,42",19.537321204742685,3.0
TCK-02651,CLI-159,2026-05-01,chat,cobranca,media,"2,82",8.959842180850693,3.0
TCK-02652,CLI-159,2026-05-01,telefone,duvida_de_uso,baixa,"2,02",5.954676154301117,4.0
TCK-02653,CLI-178,2026-05-01,chat,cobranca,media,"0,56",4.887706306337382,4.0
TCK-02654,CLI-068,2026-05-01,chat,bug,media,,11.74521252015991,3.0
TCK-02655,CLI-154,2026-05-01,chat,bug,baixa,"1,62",4.5158680294703695,4.0
TCK-02656,CLI-102,2026-05-01,email,bug,baixa,"0,42",5.745959195335684,5.0
TCK-02657,CLI-011,2026-05-01,chat,cobranca,critica,"1,75",7.6413614243254475,4.0
TCK-02658,CLI-049,2026-05-01,telefone,cobranca,media,"3,75",8.64260098917785,5.0
TCK-02659,CLI-121,2026-05-01,chat,duvida_de_uso,media,"5,57",14.406970200707258,4.0
TCK-02660,CLI-029,2026-05-02,email,duvida_de_uso,baixa,"3,13",9.845996980252846,4.0
TCK-02661,CLI-079,2026-05-02,email,bug,media,"3,78",11.073571267293916,5.0
TCK-02662,CLI-140,2026-05-02,telefone,cobranca,media,"3,82",12.245257433309241,5.0
TCK-02663,CLI-027,2026-05-02,email,elogio,alta,"7,46",16.412627686657718,4.0
TCK-02664,CLI-090,2026-05-02,telefone,cobranca,media,"2,06",7.212597487448514,4.0
TCK-02665,CLI-039,2026-05-02,email,bug,baixa,"5,15",8.318976234927336,5.0
TCK-02666,CLI-097,2026-05-02,chat,duvida_de_uso,media,"1,50",7.373420981712204,3.0
TCK-02667,CLI-044,2026-05-02,telefone,bug,baixa,"9,13",20.967722333641728,4.0
TCK-02668,CLI-174,2026-05-02,chat,bug,alta,"6,35",16.455805699609467,4.0
TCK-02669,CLI-014,2026-05-02,email,bug,baixa,"4,26",9.26617295689482,4.0
TCK-02670,CLI-174,2026-05-02,telefone,bug,baixa,"4,89",13.24707595013384,4.0
TCK-02671,CLI-143,2026-05-02,email,bug,media,"3,18",10.26072919483778,4.0
TCK-02672,CLI-155,2026-05-02,email,cobranca,baixa,"0,61",3.123742003950661,5.0
TCK-02673,CLI-154,2026-05-02,chat,bug,media,"2,31",8.740591806775043,5.0
TCK-02674,CLI-034,2026-05-02,email,cobranca,media,"3,58",10.138688088280704,4.0
TCK-02675,CLI-168,2026-05-02,chat,elogio,critica,"1,72",3.54380107595937,5.0
TCK-02676,CLI-107,2026-05-02,email,duvida_de_uso,baixa,"3,14",9.521616020797508,4.0
TCK-02677,CLI-174,2026-05-02,email,duvida_de_uso,media,,11.216503016785717,5.0
TCK-02678,CLI-159,2026-05-02,telefone,cobranca,alta,"4,90",9.305447416230283,5.0
TCK-02679,CLI-105,2026-05-02,email,bug,baixa,"3,20",9.315874197819351,5.0
TCK-02680,CLI-068,2026-05-02,chat,duvida_de_uso,media,"5,82",13.371909788132365,4.0
TCK-02681,CLI-022,2026-05-02,chat,duvida_de_uso,alta,"0,30",5.650506207577184,3.0
TCK-02682,CLI-019,2026-05-02,telefone,cobranca,alta,"2,15",7.149636507050126,5.0
TCK-02683,CLI-071,2026-05-03,chat,cobranca,critica,"4,08",11.51109511943579,3.0
TCK-02684,CLI-146,2026-05-03,telefone,cobranca,alta,"0,73",5.078608340790816,5.0
TCK-02685,CLI-091,2026-05-03,email,cobranca,media,,5.418263922243487,5.0
TCK-02686,CLI-087,2026-05-03,email,duvida_de_uso,critica,"2,13",5.505434912439796,4.0
TCK-02687,CLI-045,2026-05-03,telefone,cobranca,baixa,"3,62",9.809318282477689,3.0
TCK-02688,CLI-102,2026-05-03,telefone,cobranca,media,"2,58",7.4267821200564335,5.0
TCK-02689,CLI-115,2026-05-03,chat,duvida_de_uso,alta,,8.71467562356339,
TCK-02690,CLI-177,2026-05-03,chat,elogio,alta,"0,33",3.9741710643211947,4.0
TCK-02691,CLI-132,2026-05-03,chat,cobranca,critica,"1,17",4.180903519845358,5.0
TCK-02692,CLI-110,2026-05-03,email,duvida_de_uso,baixa,"6,07",13.410658885680153,4.0
TCK-02693,CLI-164,2026-05-03,telefone,bug,alta,"5,17",14.784528117068767,4.0
TCK-02694,CLI-077,2026-05-03,telefone,bug,baixa,"2,28",4.571239022787996,5.0
TCK-02695,CLI-169,2026-05-03,chat,cobranca,alta,"2,49",8.553291774158556,5.0
TCK-02696,CLI-067,2026-05-03,email,bug,alta,"3,56",11.268256055238625,5.0
TCK-02697,CLI-024,2026-05-03,email,duvida_de_uso,baixa,"3,64",10.420536788358875,4.0
TCK-02698,CLI-076,2026-05-03,email,duvida_de_uso,alta,"4,65",14.323576633166416,4.0
TCK-02699,CLI-024,2026-05-03,chat,cobranca,media,"6,60",16.29242905160298,3.0
TCK-02700,CLI-022,2026-05-03,chat,cobranca,media,"6,70",15.63659394349446,3.0
TCK-02701,CLI-159,2026-05-03,email,cobranca,critica,"0,75",3.647431084508792,5.0
TCK-02702,CLI-144,2026-05-03,chat,duvida_de_uso,alta,"1,84",6.911531455427086,5.0
TCK-02703,CLI-040,2026-05-03,telefone,bug,media,,6.3670510452337705,4.0
TCK-02704,CLI-151,2026-05-03,email,cobranca,baixa,"4,94",11.90092632670841,4.0
TCK-02705,CLI-013,2026-05-03,chat,bug,baixa,"1,92",5.342568106894751,3.0
TCK-02706,CLI-052,2026-05-03,chat,duvida_de_uso,baixa,"4,60",9.471591443476727,4.0
TCK-02707,CLI-128,2026-05-03,email,elogio,media,"3,76",10.047256606531523,4.0
TCK-02708,CLI-055,2026-05-04,chat,duvida_de_uso,media,"5,99",11.55787076487589,4.0
TCK-02709,CLI-132,2026-05-04,chat,duvida_de_uso,media,"6,88",14.675727180753668,2.0
TCK-02710,CLI-158,2026-05-04,email,cobranca,alta,"9,73",16.87022004766066,3.0
TCK-02711,CLI-012,2026-05-04,email,cobranca,baixa,"0,34",4.869411443918699,4.0
TCK-02712,CLI-005,2026-05-04,telefone,duvida_de_uso,media,"4,61",13.027588063751054,4.0
TCK-02713,CLI-170,2026-05-04,email,duvida_de_uso,critica,"2,84",8.234254257049201,4.0
TCK-02714,CLI-094,2026-05-04,chat,bug,baixa,"1,92",9.208356083954582,
TCK-02715,CLI-092,2026-05-04,chat,duvida_de_uso,alta,"4,08",12.366344198054758,3.0
TCK-02716,CLI-084,2026-05-04,telefone,bug,baixa,"3,00",9.126811985126185,5.0
TCK-02717,CLI-079,2026-05-04,chat,duvida_de_uso,media,"2,37",7.088939500331898,5.0
TCK-02718,CLI-125,2026-05-04,telefone,cobranca,alta,"4,11",9.879501654843073,
TCK-02719,CLI-105,2026-05-04,chat,bug,baixa,"0,30",4.388505269333082,4.0
TCK-02720,CLI-030,2026-05-04,email,duvida_de_uso,media,"2,65",7.5559489389491326,5.0
TCK-02721,CLI-113,2026-05-04,email,bug,alta,"8,04",18.293237747611972,3.0
TCK-02722,CLI-121,2026-05-04,email,bug,baixa,"0,41",4.6724273295519545,
TCK-02723,CLI-021,2026-05-05,email,bug,alta,"5,63",12.78292067374457,4.0
TCK-02724,CLI-068,2026-05-05,email,bug,media,"1,77",7.828117141393081,4.0
TCK-02725,CLI-143,2026-05-05,email,elogio,baixa,,7.677611943312364,5.0
TCK-02726,CLI-112,2026-05-05,email,elogio,alta,"6,43",14.602508288689023,5.0
TCK-02727,CLI-025,2026-05-05,email,cobranca,media,"1,41",4.0627262482604545,5.0
TCK-02728,CLI-008,2026-05-05,email,duvida_de_uso,baixa,"2,99",7.978637728562292,4.0
TCK-02729,CLI-105,2026-05-05,chat,cobranca,critica,"0,45",7.048908283073151,
TCK-02730,CLI-084,2026-05-05,chat,cobranca,media,"3,05",7.14258567438375,3.0
TCK-02731,CLI-173,2026-05-05,telefone,duvida_de_uso,alta,"1,96",7.189708412140464,5.0
TCK-02732,CLI-095,2026-05-05,chat,bug,baixa,"0,59",3.380293724015611,5.0
TCK-02733,CLI-168,2026-05-05,telefone,cobranca,baixa,"3,76",6.4531044923598,4.0
TCK-02734,CLI-039,2026-05-05,chat,elogio,alta,"0,43",4.60886741223047,5.0
TCK-02735,CLI-081,2026-05-05,email,bug,alta,"2,72",7.068495402082419,5.0
TCK-02736,CLI-026,2026-05-05,telefone,duvida_de_uso,baixa,"1,81",6.733333175223516,4.0
TCK-02737,CLI-104,2026-05-05,email,duvida_de_uso,alta,"4,41",12.420274504861041,5.0
TCK-02738,CLI-034,2026-05-05,chat,duvida_de_uso,media,"2,69",8.192228490753322,4.0
TCK-02739,CLI-089,2026-05-05,chat,cobranca,media,"1,26",5.762265650133445,
TCK-02740,CLI-062,2026-05-05,email,duvida_de_uso,alta,"9,82",19.36694685019491,2.0
TCK-02741,CLI-034,2026-05-05,chat,elogio,media,"4,66",12.445411646310365,4.0
TCK-02742,CLI-018,2026-05-05,email,cobranca,media,"1,58",5.556447808743075,4.0
TCK-02743,CLI-093,2026-05-06,email,bug,alta,"15,70",28.25598341907669,3.0
TCK-02744,CLI-171,2026-05-06,email,cobranca,media,,15.428471882555442,3.0
TCK-02745,CLI-036,2026-05-06,email,cobranca,critica,"4,77",13.292636440085488,4.0
TCK-02746,CLI-073,2026-05-06,email,duvida_de_uso,alta,"5,01",14.2403057505765,3.0
TCK-02747,CLI-041,2026-05-06,chat,duvida_de_uso,media,"0,72",7.557994896678685,
TCK-02748,CLI-146,2026-05-06,chat,cobranca,media,"5,19",13.497149741049485,3.0
TCK-02749,CLI-075,2026-05-06,chat,duvida_de_uso,critica,"0,31",4.32108997031171,5.0
TCK-02750,CLI-176,2026-05-06,chat,bug,alta,"2,99",10.02582863046164,
TCK-02751,CLI-045,2026-05-06,email,bug,baixa,"7,84",15.774373209404725,3.0
TCK-02752,CLI-015,2026-05-06,email,bug,baixa,"1,70",3.5533229692464037,4.0
TCK-02753,CLI-105,2026-05-06,chat,cobranca,media,"3,92",9.337271236609608,4.0
TCK-02754,CLI-118,2026-05-06,telefone,bug,alta,"4,04",12.193236459605252,5.0
TCK-02755,CLI-179,2026-05-06,email,duvida_de_uso,critica,"6,82",14.290617067139362,4.0
TCK-02756,CLI-157,2026-05-06,email,duvida_de_uso,alta,"7,59",17.3608550565733,3.0
TCK-02757,CLI-160,2026-05-06,chat,cobranca,baixa,"6,25",15.11721531248816,4.0
TCK-02758,CLI-115,2026-05-06,telefone,duvida_de_uso,alta,"8,91",19.410985460602554,4.0
TCK-02759,CLI-065,2026-05-06,email,elogio,baixa,"0,60",2.1647268277415077,5.0
TCK-02760,CLI-078,2026-05-06,email,elogio,media,"1,61",6.420150655421571,5.0
TCK-02761,CLI-025,2026-05-06,email,bug,media,"5,38",12.048102328793469,4.0
TCK-02762,CLI-078,2026-05-06,chat,cobranca,media,"4,60",13.828800925765675,4.0
TCK-02763,CLI-066,2026-05-07,telefone,bug,media,"1,41",7.24946147967251,5.0
TCK-02764,CLI-007,2026-05-07,chat,cobranca,baixa,"3,68",9.03613816479883,
TCK-02765,CLI-037,2026-05-07,email,duvida_de_uso,baixa,"9,35",22.482509224293626,4.0
TCK-02766,CLI-097,2026-05-07,chat,bug,alta,"4,48",11.571436255927825,2.0
TCK-02767,CLI-067,2026-05-07,telefone,bug,baixa,"6,06",11.396264471945317,5.0
TCK-02768,CLI-179,2026-05-07,chat,duvida_de_uso,media,"2,14",6.72976022003777,4.0
TCK-02769,CLI-087,2026-05-07,telefone,cobranca,baixa,,11.6207535951967,5.0
TCK-02770,CLI-173,2026-05-07,email,cobranca,media,"14,03",27.031194529223097,3.0
TCK-02771,CLI-119,2026-05-07,email,bug,baixa,"2,46",7.319504271016989,3.0
TCK-02772,CLI-008,2026-05-07,chat,bug,alta,,2.7040328905032998,5.0
TCK-02773,CLI-037,2026-05-07,chat,duvida_de_uso,media,"0,59",2.2527395086225237,
TCK-02774,CLI-128,2026-05-07,telefone,duvida_de_uso,baixa,"5,80",12.180342889981976,4.0
TCK-02775,CLI-099,2026-05-07,chat,bug,alta,"3,14",6.8089957146443165,3.0
TCK-02776,CLI-055,2026-05-07,email,bug,baixa,"3,82",8.95023755843345,5.0
TCK-02777,CLI-094,2026-05-07,email,cobranca,alta,"5,23",15.019240191505684,3.0
TCK-02778,CLI-163,2026-05-07,chat,duvida_de_uso,baixa,"4,09",10.309797027533811,4.0
TCK-02779,CLI-070,2026-05-07,email,cobranca,critica,"3,17",9.883767695578943,5.0
TCK-02780,CLI-009,2026-05-07,chat,duvida_de_uso,baixa,"3,30",10.579319146230192,
TCK-02781,CLI-056,2026-05-07,email,duvida_de_uso,media,"2,94",6.631506406759813,5.0
TCK-02782,CLI-169,2026-05-07,email,duvida_de_uso,media,"5,64",11.899181707900034,4.0
TCK-02783,CLI-138,2026-05-07,chat,bug,media,"5,64",14.293696436976495,4.0
TCK-02784,CLI-151,2026-05-07,email,bug,alta,"7,31",15.200276490710653,3.0
TCK-02785,CLI-165,2026-05-07,chat,elogio,baixa,"7,01",16.663393609215326,3.0
TCK-02786,CLI-022,2026-05-07,chat,cobranca,media,"1,48",8.180466826085633,4.0
TCK-02787,CLI-051,2026-05-08,chat,cobranca,alta,,2.9872421955166697,3.0
TCK-02788,CLI-011,2026-05-08,chat,bug,alta,"3,09",8.021685809097473,
TCK-02789,CLI-001,2026-05-08,chat,bug,media,"1,52",5.43900448449601,3.0
TCK-02790,CLI-151,2026-05-08,telefone,bug,media,"5,82",12.677992301817834,
TCK-02791,CLI-169,2026-05-08,email,elogio,alta,"4,41",10.018623082264954,5.0
TCK-02792,CLI-029,2026-05-08,email,cobranca,alta,,5.211728851088053,4.0
TCK-02793,CLI-130,2026-05-08,chat,duvida_de_uso,alta,"3,19",8.718705924815325,3.0
TCK-02794,CLI-097,2026-05-08,chat,elogio,alta,"1,05",5.132591067347503,4.0
TCK-02795,CLI-013,2026-05-08,chat,bug,media,"5,91",15.073317601383568,4.0
TCK-02796,CLI-165,2026-05-08,chat,duvida_de_uso,media,"1,93",6.444397265637014,4.0
TCK-02797,CLI-157,2026-05-08,chat,bug,media,"1,19",6.827367353658456,4.0
TCK-02798,CLI-103,2026-05-08,email,bug,baixa,"4,51",10.225935681917786,
TCK-02799,CLI-128,2026-05-08,chat,elogio,alta,"2,93",6.471266922045691,4.0
TCK-02800,CLI-072,2026-05-08,email,cobranca,media,"2,40",6.8595808791319035,5.0
TCK-02801,CLI-143,2026-05-08,email,bug,baixa,,7.838059604720205,4.0
TCK-02802,CLI-081,2026-05-08,chat,bug,alta,"0,42",5.05096129622695,4.0
TCK-02803,CLI-179,2026-05-08,chat,duvida_de_uso,baixa,"4,22",12.79005992670603,4.0
TCK-02804,CLI-012,2026-05-08,email,bug,baixa,"9,67",20.836918740084982,4.0
TCK-02805,CLI-031,2026-05-08,telefone,duvida_de_uso,media,"7,81",18.182239760559217,4.0
TCK-02806,CLI-175,2026-05-09,chat,duvida_de_uso,alta,,7.144921956554167,5.0
TCK-02807,CLI-052,2026-05-09,chat,bug,media,"3,13",7.463402979948321,4.0
TCK-02808,CLI-056,2026-05-09,telefone,bug,baixa,"4,56",10.895720359407271,4.0
TCK-02809,CLI-143,2026-05-09,email,bug,media,"0,93",8.832169986870198,4.0
TCK-02810,CLI-035,2026-05-09,chat,elogio,baixa,"1,43",6.8571363566679535,4.0
TCK-02811,CLI-093,2026-05-09,email,duvida_de_uso,critica,"4,95",12.672324684356074,3.0
TCK-02812,CLI-052,2026-05-09,email,duvida_de_uso,baixa,"0,41",5.080945619218706,5.0
TCK-02813,CLI-036,2026-05-09,email,bug,alta,"1,40",3.5133856568316055,5.0
TCK-02814,CLI-174,2026-05-09,email,cobranca,baixa,"6,46",13.6650491877486,5.0
TCK-02815,CLI-036,2026-05-09,chat,bug,baixa,"1,13",3.509789023485425,3.0
TCK-02816,CLI-017,2026-05-09,email,bug,media,"0,94",5.327667664639451,5.0
TCK-02817,CLI-122,2026-05-09,chat,cobranca,alta,"4,52",10.576025968750598,
TCK-02818,CLI-157,2026-05-09,email,cobranca,critica,"1,88",6.524524706447902,5.0
TCK-02819,CLI-023,2026-05-09,email,bug,media,"6,50",14.23100944946529,4.0
TCK-02820,CLI-128,2026-05-09,telefone,duvida_de_uso,media,"11,50",21.25429482403821,
TCK-02821,CLI-098,2026-05-09,chat,elogio,baixa,,5.7924618886031665,5.0
TCK-02822,CLI-150,2026-05-09,telefone,bug,media,"3,32",6.329123591713683,5.0
TCK-02823,CLI-023,2026-05-09,chat,bug,media,,6.871676474026845,5.0
TCK-02824,CLI-176,2026-05-09,email,duvida_de_uso,critica,"7,43",14.404856841907632,4.0
TCK-02825,CLI-112,2026-05-09,chat,bug,media,"1,42",4.243737024921467,4.0
TCK-02826,CLI-152,2026-05-09,chat,duvida_de_uso,alta,,3.5187878442296157,4.0
TCK-02827,CLI-066,2026-05-09,email,cobranca,alta,"1,36",7.292486144765698,
TCK-02828,CLI-170,2026-05-09,telefone,duvida_de_uso,baixa,"2,79",5.686042564087514,5.0
TCK-02829,CLI-113,2026-05-09,chat,duvida_de_uso,media,"3,89",9.173461739474945,4.0
TCK-02830,CLI-023,2026-05-09,chat,duvida_de_uso,alta,"2,01",3.9891741584862475,4.0
TCK-02831,CLI-167,2026-05-09,chat,cobranca,media,,8.775029295998179,3.0
TCK-02832,CLI-144,2026-05-09,chat,bug,media,"1,63",6.03472740862974,
TCK-02833,CLI-055,2026-05-10,email,bug,alta,"4,27",11.842893554072775,
TCK-02834,CLI-099,2026-05-10,telefone,cobranca,baixa,"6,84",12.134274919268424,3.0
TCK-02835,CLI-070,2026-05-10,email,bug,alta,"8,15",18.49510475636952,4.0
TCK-02836,CLI-098,2026-05-10,email,bug,media,"13,24",25.377665875368873,3.0
TCK-02837,CLI-174,2026-05-10,email,bug,media,"4,72",9.674969959455336,4.0
TCK-02838,CLI-162,2026-05-10,chat,cobranca,media,"0,32",3.6828079279587502,
TCK-02839,CLI-039,2026-05-10,telefone,bug,media,"5,35",13.566356071372944,4.0
TCK-02840,CLI-175,2026-05-10,telefone,cobranca,baixa,"0,49",3.7375625144186695,5.0
TCK-02841,CLI-079,2026-05-10,chat,cobranca,baixa,"3,49",7.647947771363841,3.0
TCK-02842,CLI-127,2026-05-10,telefone,duvida_de_uso,media,"4,16",10.332353667584146,5.0
TCK-02843,CLI-138,2026-05-10,chat,bug,media,"4,71",10.386617623297838,3.0
TCK-02844,CLI-087,2026-05-10,email,cobranca,media,"2,69",8.756780020629956,
TCK-02845,CLI-083,2026-05-10,chat,bug,baixa,"2,59",9.270052390949132,
TCK-02846,CLI-083,2026-05-10,email,elogio,baixa,,14.263430193461087,
TCK-02847,CLI-156,2026-05-10,email,cobranca,baixa,"0,23",3.386666653790642,5.0
TCK-02848,CLI-070,2026-05-10,email,bug,media,,14.102547653804558,
TCK-02849,CLI-051,2026-05-10,email,cobranca,baixa,"2,00",5.061608480217531,
TCK-02850,CLI-066,2026-05-10,telefone,duvida_de_uso,baixa,,14.384834401039987,4.0
TCK-02851,CLI-036,2026-05-10,telefone,duvida_de_uso,media,"0,38",2.1453995305808906,5.0
TCK-02852,CLI-071,2026-05-10,email,duvida_de_uso,alta,,10.791802298448797,4.0
TCK-02853,CLI-021,2026-05-10,chat,duvida_de_uso,alta,,11.163490136974406,5.0
TCK-02854,CLI-017,2026-05-10,email,cobranca,baixa,"7,61",15.632265828342554,4.0
TCK-02855,CLI-131,2026-05-11,email,cobranca,alta,"0,70",4.441856722965947,5.0
TCK-02856,CLI-014,2026-05-11,email,bug,media,"12,99",24.837022539418612,3.0
TCK-02857,CLI-103,2026-05-11,email,duvida_de_uso,media,"1,12",8.566697852366431,4.0
TCK-02858,CLI-141,2026-05-11,email,cobranca,baixa,"4,29",13.45292990693021,4.0
TCK-02859,CLI-131,2026-05-11,email,cobranca,baixa,"2,84",10.429507432756008,4.0
TCK-02860,CLI-081,2026-05-11,email,duvida_de_uso,media,"3,42",9.280897371176719,4.0
TCK-02861,CLI-035,2026-05-11,email,duvida_de_uso,baixa,"11,74",25.596184078901732,
TCK-02862,CLI-168,2026-05-11,telefone,cobranca,alta,"1,30",5.263374097612841,5.0
